entityId,entityType,currencyCode,ContextControlContentAvoidance,ContextControlTargeting,BrandSafety,SuspiciousActivity,Viewability,TRAQ,VideoBrandSafety,VideoSuspiciousActivity,VideoViewability
943151,Partner,JPY,20.865,20.865,4.23,4.23,10.5755,15.86325,7.41,7.41,21.151
945239,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
946731,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
949641,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
953132,Partner,ZAR,3.05137,3.05137,0.17,0.17,1.719435,2.579153,0.87,0.87,3.43887
954053,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
954109,Partner,USD,0.2,0.2,0,0,0,0,0.1,0.1,0.2
954250,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
955438,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
955839,Partner,USD,0.2,0.2,0.02,0.02,0.02,0.15,0.1,0.02,0.02
957147,Partner,DKK,1.23576,1.23576,0.25,0.25,0.3,0.3,0.44,0.44,1.05
957534,Partner,DKK,1.23576,1.23576,0.25,0.25,0.3,0.3,0.44,0.44,1.05
963349,Partner,USD,0.04,0.2,0.04,0.02,0.08,0.05,0.06,0.04,0.12
963437,Partner,USD,0.2,0.2,0.04,0.04,0.02,0.02,0.07,0.07,0.13
966838,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.025,0.06,0.04,0.12
970838,Partner,TWD,5.7094,5.7094,0.6,0.3,0.9,0.6,0.3,0.3,3
975533,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
976633,Partner,INR,14.7335,14.7335,0.02,3.184562,0.02,0.02,6.369125,6.369125,0.13
979937,Partner,AUD,0.15,0.27155,0.057,0.029,0.114,0.236093,0.086,0.057,0.171
992432,Partner,ARS,0.15,16.28695,1.757,0.879,3.515,9.879075,2.636,1.757,5.272
995544,Partner,CZK,0.15,4.35956,0.05,0.05,0.1,0.15,0.1,0.1,0.2
1005841,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.025,0.06,0.04,0.12
1006165,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1006643,Partner,USD,15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1010649,Partner,SGD,0.15,0.26758,0.055,0.027,0.109,0.03,0.082,0.055,0.164
1015232,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1016938,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1019334,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1024534,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1027437,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1035733,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1036732,Partner,BRL,0.15,1.0512,0.157,0.078,0.314,0.787913,0.235,0.157,0.471
1041945,Partner,SGD,0.15,0.26758,0.055,0.027,0.109,0.03,0.082,0.055,0.164
1042737,Partner,SGD,0.15,0.26758,0.055,0.027,0.109,0.03,0.082,0.055,0.164
1042738,Partner,SGD,0.26758,0.26758,0.03,0.03,0.04,0.03,0.1,0.1,0.2
1042739,Partner,SGD,0.15,0.26758,0.055,0.027,0.109,0.03,0.082,0.055,0.164
1042740,Partner,SGD,0.26758,0.26758,0.03,0.03,0.04,0.03,0.1,0.1,0.2
1043334,Partner,USD,0.2,0.2,0.04,0.04,0.08,0.15,0.08,0.08,0.16
1044142,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1045131,Partner,AUD,0.26,0.26,0.06,0.06,0.13947,0.209205,0.12,0.12,0.27894
1045631,Partner,USD,0.2,0.2,0.04,0.04,0.1,0.15,0.07,0.07,0.2
1051438,Partner,SGD,0.15,0.26758,0.055,0.027,0.109,0.03,0.082,0.055,0.164
1052245,Partner,SGD,0.15,0.26758,0.055,0.027,0.109,0.03,0.082,0.055,0.164
1052433,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1053331,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1057246,Partner,USD,0.2,0.2,0.04,0.04,0.1,0.15,0.07,0.07,0.2
1057437,Partner,ZAR,0.15,3.05137,0.575,0.288,1.15,2.8287,0.863,0.575,1.725
1063334,Partner,SGD,0.15,0.26758,0.055,0.027,0.109,0.03,0.082,0.055,0.164
1068039,Partner,USD,0.08,0.08,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1074649,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1085631,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1089340,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1095744,Partner,IDR,2826.000014,2826.000014,146.71,146.71,1462.999999,2194.499998,733.53,733.53,2925.999997
1099743,Partner,SEK,1.69924,1.69924,0.35,0.35,0.873785,1.310678,0.61,0.61,1.74757
1100466,Partner,BRL,0.15,1.0512,0.157,0.078,0.314,0.787913,0.235,0.157,0.471
1105332,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1106336,Partner,USD,0.16,0.16,0.02,0.01,0.04,0.15,0.02,0.01,0.04
1107532,Partner,USD,0.2,0.2,0.01,0.01,0.02,0,0.05,0.05,0.13
1110559,Partner,IDR,2826.000014,2826.000014,146.94,146.94,271.97,0,734.69,734.69,1767.77
1118334,Partner,GBP,0.14905,0.14905,0.02979,0.037238,0.074475,0.111713,0.074475,0.074475,0.14895
1123748,Partner,PLN,0.73821,0.73821,0.038,0.038,0.37485,0.562275,0.19,0.19,0.7497
1123842,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1125944,Partner,EUR,0.2,0.2,0.05,0.05,0.12,0.15,0.1,0.1,0.2
1125966,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.135435,0.053,0.036,0.107
1126541,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1127244,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1130445,Partner,THB,6.0516,6.0516,0.31,0.31,0.63,0.63,1.56,1.56,4.13
1130954,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1145940,Partner,GBP,0.14905,0.14905,0.031,0.031,0.076545,0.114818,0.054,0.054,0.15309
1146036,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1147651,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1153137,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1154632,Partner,EUR,0.13,0.13,0,0,0,0,0,0,0
1161042,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1162631,Partner,TWD,5.7094,5.7094,0.75,0.75,1.2,0.75,2.99,2.99,2.99
1162632,Partner,TWD,5.7094,5.7094,0.75,0.75,1.2,0.75,2.99,2.99,2.99
1164746,Partner,USD,0.2,0.2,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1167851,Partner,TWD,3.41,3.41,0.28,0.28,1.14,0.56,1.42,1.42,3.7
1178048,Partner,BRL,1.0512,1.0512,0.21,0.21,0.532385,0.798577,0.37,0.37,1.06477
1179036,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1180349,Partner,THB,3.72,3.72,0.31,0.31,1.24,0.62,1.55,1.55,4.03
1180352,Partner,AUD,0.27155,0.27155,0.056,0.056,0.13981,0.209715,0.098,0.098,0.27962
1181441,Partner,USD,0.2,0.2,0.04,0.04,0.05,0.05,0.07,0.07,0.16
1181941,Partner,SGD,0.26758,0.26758,0.014,0.014,0.137695,0.206543,0.069,0.069,0.27539
1181942,Partner,HKD,0.93,0.93,0.08,0.08,0.31,0.16,0.39,0.39,1.01
1181943,Partner,USD,0.12,0.12,0.01,0.01,0.04,0.02,0.05,0.05,0.13
1182840,Partner,MYR,0.49,0.49,0.04,0.04,0.16,0.08,0.21,0.21,0.53
1185041,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1186134,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1189458,Partner,USD,0.15,0.15,0.05,0.05,0.12,0.15,0.1,0.1,0.2
1195337,Partner,USD,0.2,0.2,0.025,0.025,0.04,0.025,0.1,0.1,0.2
1196439,Partner,TWD,0.15,5.7094,0.05,0.05,0.1,0.15,0.1,0.1,0.2
1197531,Partner,PLN,0.73821,0.73821,0.038,0.038,0.375015,0.562522,0.24,0.24,0.75003
1199234,Partner,USD,0.08,0.08,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1202233,Partner,TWD,5.7094,5.7094,1.18,1.18,2.94515,4.417725,2.06,2.06,5.8903
1205140,Partner,EUR,0.166,0.166,0.034,0.034,0.084995,0.127492,0.059,0.059,0.16999
1206837,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1207434,Partner,THB,6.0516,6.0516,1.24,1.24,3.10465,4.656975,2.17,2.17,6.2093
1207541,Partner,PLN,0.73821,0.73821,0.038,0.038,0.37485,0.562275,0.24,0.24,0.7497
1209439,Partner,SGD,0.26758,0.26758,0.014,0,0.028,0.014,0.1,0.1,0.2
1211131,Partner,USD,0.2,0.2,0.04,0.05,0.08,0.15,0.1,0.1,0.2
1214244,Partner,MYR,0.8157,0.8157,0.042,0.042,0.42205,0.633075,0.27,0.27,0.8441
1215352,Partner,PLN,0.73821,0.73821,0.038,0.038,0.37485,0.562275,0.24,0.24,0.7497
1217338,Partner,AUD,0.27155,0.27155,0.056,0.056,0.13981,0.209715,0.098,0.098,0.27962
1218553,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1220352,Partner,USD,0.2,0.2,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1222351,Partner,EUR,0.166,0.166,0.025,0.025,0.025,0.04,0.1,0.1,0.2
1222444,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1228032,Partner,EUR,0.14,0.14,0.02,0.01,0.03,0.12,0.02,0.01,0.03
1231937,Partner,USD,0.12,0.12,0.025,0.025,0.04,0.03,0.1,0.1,0.1
1233142,Partner,PLN,0.73821,0.73821,0.038,0.038,0.375015,0.562522,0.24,0.24,0.75003
1233334,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1235733,Partner,USD,0.2,0.2,0.04,0.04,0.09,0.12,0.1,0.1,0.2
1236139,Partner,HKD,0.93312,0.93312,0.23328,0.23328,0.31104,0.23328,0.7776,0.7776,0.7776
1245748,Partner,EUR,0.166,0.166,0.034,0.034,0.02,0.02,0.059,0.059,0.02
1256553,Partner,AUD,0.15,0.27155,0.057,0.029,0.114,0.236093,0.086,0.057,0.171
1256788,Partner,EUR,0.166,0.166,0.34,0.034,0.08491,0.127365,0.059,0.059,0.16982
1257364,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1263746,Partner,USD,0.2,0.2,0.07,0.07,0.02,0.02,0.35,0.35,0.13
1265436,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1269752,Partner,USD,0.2,0.2,0.04,0.04,0.1,0.15,0.07,0.07,0.2
1278235,Partner,IDR,1731,1731,143,143,539,2163,714,714,1750
1278635,Partner,USD,0.12,0.12,0.01,0.01,0.04,0.02,0.05,0.05,0.13
1288664,Partner,TRY,1.18,1.18,0.17,0.08,0.25,1.22,0.17,0.08,0.25
1293632,Partner,USD,0.2,0.2,0.04,0.04,0.1,0.15,0.07,0.07,0.2
1293678,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1294231,Partner,USD,0.15,0.2,0.04,0.02,0.08,0,0.06,0.04,0.12
1314038,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1316953,Partner,BRL,0.15,1.0512,0.157,0.078,0.314,0.787913,0.235,0.157,0.471
1317034,Partner,AUD,0.27155,0.27155,0.056,0.056,0.13981,0.209715,0.098,0.098,0.27962
1318835,Partner,EUR,0.166,0.166,0.036,0.018,0.071,0.138098,0.053,0.036,0.107
1319632,Partner,DKK,1.02,1.02,0.13,0.06,0.25,0.12,0.13,0.06,0.25
1319931,Partner,AUD,0.27155,0.27155,0.02536,0,0.03804,0.02536,0.126779,0,0.126779
1322936,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1325434,Partner,EUR,0.166,0.166,0.03376,0.0422,0.0844,0.1266,0.0844,0.0844,0.1688
1331831,Partner,USD,0.2,0.2,0.04,0.04,0.08,0.15,0.08,0.08,0.16
1334351,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1336549,Partner,MYR,0.8157,0.8157,0.042,0.042,0.08,0,0.27,0.27,0.53
1354332,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1359337,Partner,IDR,2826.000014,2826.000014,533.679998,667.099997,1334.199994,2001.299991,1328.84,1334.199994,2668.399988
1378645,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1384755,Partner,PLN,0.73821,0.73821,0.038,0.038,0.375015,0.562522,0.24,0.24,0.75003
1385045,Partner,USD,0.12,0.12,0.05,0.05,0.12,0.15,0.1,0.1,0.2
1400658,Partner,CNY,0.78,0.78,0.07,0.07,0.26,0.14,0.33,0.33,0.85
1402536,Partner,EUR,0.166,0.166,0.034,0.034,0,0,0.059,0.059,0.14
1404739,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1404982,Partner,BRL,1.0512,1.0512,0.21,0.21,0.532385,0.798577,0.37,0.37,1.06477
1406655,Partner,EUR,0.166,0.166,0.04,0.02,0.07,0.136305,0.05,0.04,0.11
1416531,Partner,BRL,0.449856,0.449856,0.112464,0.112464,0.112464,0.112464,0.112464,0.112464,0.112464
1417831,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1417841,Partner,USD,0.2,0.2,0.05,0.05,0.12,0.15,0.1,0.1,0.2
1419439,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1425436,Partner,IDR,2354,2354,294,147,588,2127.429999,294,147,588
1429032,Partner,SGD,0.26758,0.26758,0.014,0.014,0.03,0,0.069,0.069,0.18
1434331,Partner,TWD,0.15,5.7094,0.05,0.05,0.1,0.15,0.1,0.1,0.2
1440354,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.135435,0.053,0.036,0.107
1443434,Partner,AUD,15,0.27155,0.057,0.029,0.114,0.236093,0.086,0.057,0.171
1451841,Partner,AUD,0.15,0.27155,0.057,0.029,0.114,0.236093,0.086,0.057,0.171
1452442,Partner,AUD,0.15,0.27155,0.057,0.029,0.114,0.236093,0.086,0.057,0.171
1452558,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1455455,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1456046,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1456056,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1460336,Partner,THB,5.01,5.01,0.63,0.31,1.25,4.7,0.63,0.31,1.25
1465436,Partner,AUD,0.15,0.27155,0.057,0.029,0.114,0.236093,0.086,0.057,0.171
1469344,Partner,GBP,0.14905,0.14905,0.02979,0.037238,0.074475,0.111713,0.074475,0.074475,0.14895
1470331,Partner,EUR,0.166,0.166,0.06,0,0,0,0.07,0.07,0.14
1473880,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1475648,Partner,USD,0.14,0.14,0.02,0.02,0.02,0.15,0.05,0.05,0.05
1476640,Partner,EUR,0.2,0.2,0.03,0.03,0.04,0.15,0.06,0.06,0.14
1478782,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1485638,Partner,USD,0.2,0.2,0.04,0.04,0.05,0.15,0.07,0.07,0.16
1487333,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1489845,Partner,USD,0.2,0.2,0.02,0.05,0.02,0.02,0.1,0.1,0.13
1500638,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1508441,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1509844,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1513236,Partner,EUR,0.166,0.166,0.06,0,0,0,0.07,0.07,0.14
1514231,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1514835,Partner,ARS,0.15,16.28695,1.757,0.879,3.515,9.879075,2.636,1.757,5.272
1515745,Partner,SGD,0.15,0.26758,0.055,0.027,0.109,0.213322,0.082,0.055,0.164
1534149,Partner,SGD,0.16,0.16,0.01,0.01,0.05,0.02,0.07,0.07,0.17
1547842,Partner,EUR,0.133,0.133,0.036,0.018,0.071,0.036,0.053,0.036,0.107
1548339,Partner,AUD,0.27155,0.27155,0.13,0.13,0.13,0.13,0.13,0.13,0.13
1549848,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1554657,Partner,USD,0.2,0.2,0.04,0.04,0.1,0.15,0.07,0.07,0.2
1554699,Partner,THB,5.01,5.01,0.63,0.31,1.25,4.7,0.63,0.31,1.25
1554717,Partner,USD,0.2,0.2,0.025,0.025,0.04,0.025,0.1,0.1,0.2
1554852,Partner,HKD,1.55036,1.55036,0.16,0.16,0.24,0.16,0.08,0.08,0.8
1555242,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1557234,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1558040,Partner,IDR,2826.000014,2826.000014,146.84,146.84,1462.999999,2194.499998,734.22,734.22,2925.999997
1558258,Partner,USD,0.15,0.15,0.05,0.05,0.12,0.15,0.1,0.1,0.2
1570336,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1577532,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.135435,0.053,0.036,0.107
1580934,Partner,EUR,0.2,0.2,0.03,0.03,0.04,0.15,0.06,0.06,0.14
1582835,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1591431,Partner,EUR,0.2,0.2,0.03,0.03,0.04,0.15,0.06,0.06,0.14
1600031,Partner,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
1601831,Partner,EUR,0.2,0.01,0.05,0.05,0.12,0.15,0.1,0.1,0.2
1607945,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.025,0.06,0.04,0.12
1633432,Partner,EUR,0.14,0.14,0.02,0.01,0.03,0.12,0.02,0.01,0.03
1633443,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1635833,Partner,USD,0.2,0.2,0.04,0.04,0.08,0.08,0.08,0.08,0.16
1644236,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1653950,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1662337,Partner,NZD,0.280538,0.280538,0.06474,0.06474,0.150487,0.225731,0.129479,0.129479,0.300974
1662744,Partner,USD,0.2,0.2,0.04,0.04,0.1,0.15,0.07,0.07,0.2
1666161,Partner,TWD,5.7094,5.7094,0.6,0.6,0.9,0.6,0.3,0.3,3
1666344,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1666346,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1717972,Partner,EUR,0.166,0.166,0.034,0.034,0,0,0.059,0.059,0.14
1718143,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1718657,Partner,GBP,0.2,0.2,0.05,0.05,0.12,0.15,0.1,0.1,0.2
1730353,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1734865,Partner,HUF,59.161,59.161,6.4,6.4,9.6,6.4,16,16,35.2
1734866,Partner,HUF,59.161,59.161,6.4,6.4,9.6,6.4,16,16,35.2
1736033,Partner,HUF,59.161,59.161,6.4,6.4,9.6,6.4,16,16,35.2
1736235,Partner,HUF,59.161,59.161,2.95,2.95,9.6,6.4,14.75,14.75,35.2
1737132,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1737940,Partner,HUF,59.161,59.161,6.4,6.4,9.6,6.4,16,16,35.2
1748834,Partner,EUR,0.165048,0.165048,0.038088,0.038088,0.088536,0.132804,0.076176,0.076176,0.177072
1749479,Partner,USD,0.12,0.12,0.01,0.01,0.04,0.02,0.05,0.05,0.13
1749780,Partner,HUF,59.161,59.161,6.4,6.4,9.6,6.4,16,16,35.2
1751838,Partner,HUF,59.161,59.161,2.95,2.95,29.282,43.923,14.75,14.75,58.564
1761834,Partner,HUF,59.161,59.161,6.4,6.4,9.6,6.4,16,16,35.2
1764739,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1766431,Partner,HUF,59.161,59.161,2.95,2.95,9.6,6.4,14.73,14.73,35.2
1766433,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1769932,Partner,EUR,0.14,0.14,0.02,0.01,0.03,0.12,0.02,0.01,0.03
1770543,Partner,GBP,0.14905,0.14905,0.031,0.031,0.076545,0.114818,0.054,0.054,0.15309
1772131,Partner,EUR,0.166,0.166,0.045,0.009,0.009,0,0.1,0.1,0.2
1775242,Partner,USD,0.14,0.14,0.02,0.02,0.02,0.15,0.05,0.05,0.05
1791034,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1798332,Partner,EUR,0.166,0.166,0.034,0.034,0,0,0.059,0.059,0
1800034,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1811136,Partner,RUB,15.14745,15.14745,2.94,2.94,7.313285,10.969927,5.14,5.14,14.62657
1812148,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1816142,Partner,GBP,0.100345,0.100345,0.014335,0.014335,0.014335,0.107512,0.035837,0.035837,0.035837
1827933,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1843253,Partner,EUR,0.14,0.14,0.02,0.01,0.03,0.12,0.02,0.01,0.03
1850745,Partner,GBP,0.14905,0.14905,0.031,0.031,0.076545,0.114818,0.054,0.054,0.15309
1850968,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1851408,Partner,EUR,0.166,0.166,0.03376,0.0422,0.0844,0.1266,0.0844,0.0844,0.1688
1852659,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1854072,Partner,CAD,0.15,0.25883,0.054,0.027,0.107,0.21051,0.08,0.054,0.161
1855737,Partner,TWD,3.89494,3.89494,0.55642,0.55642,0.55642,4.17315,1.39105,1.39105,1.39105
1857754,Partner,HKD,0.931824,0.931824,0.19413,0.19413,0.310608,0.232956,0.77652,0.77652,0.77652
1858933,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1859571,Partner,HKD,1.086127,1.086127,0.155161,0.155161,0.155161,1.163708,0.387903,0.387903,0.387903
1863650,Partner,ZAR,0.15,3.05137,0.575,0.288,1.15,2.8287,0.863,0.575,1.725
1865186,Partner,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
1872337,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1876914,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.11,0.053,0.036,0.107
1876933,Partner,USD,0.2,0.2,0.04,0.04,0.09,0.15,0.1,0.1,0.2
1880488,Partner,ARS,16.28695,16.28695,0.73,0.73,7.2515,10.87725,3.63,3.63,14.503
1881131,Partner,GBP,0.12,0.14905,0.031,0.031,0.031,0.12,0.0542,0.0542,0.0542
1883431,Partner,EUR,0.116158,0.116158,0.016594,0.016594,0.016594,0.124455,0.041485,0.041485,0.041485
1886935,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1890735,Partner,RUB,1.76,15.14745,1.76,1.76,2.65,4.42,4.42,4.42,9.72
1890739,Partner,RUB,15.14745,15.14745,0.74,0.74,7.313285,10.969927,3.69,3.69,14.62657
1892353,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1895534,Partner,TRY,1.044099,1.044099,0.149157,0.149157,0.149157,1.118678,0.372893,0.372893,0.372893
1895542,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1899170,Partner,MXN,4.00979,4.00979,0.91,0.91,2.277515,3.416273,1.58,1.58,4.55503
1901342,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1901839,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1901937,Partner,EUR,0.15,0.166,0.036,0.018,0.071,0.138,0.053,0.036,0.107
1903536,Partner,NOK,1.76306,1.76306,0.36,0.36,0.91112,1.36668,0.64,0.64,1.82224
1908242,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1911937,Partner,GBP,0.14905,0.14905,0.031,0.031,0.07646,0.11469,0.054,0.054,0.15292
1914056,Partner,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
1914680,Partner,MYR,0.8157,0.8157,0.042,0.042,0.42393,0.635895,0.27,0.27,0.84786
1915331,Partner,USD,0.2,0.2,0.01,0.01,0.1,0.15,0.05,0.05,0.2
1919642,Partner,USD,0.2,0.2,0.01,0.01,0.02,0,0.05,0.05,0.13
1919644,Partner,CHF,0.02,0.15,0.15,0.02,0.01,0.03,0.02,0.01,0.03
1921236,Partner,NZD,0.28315,0.28315,0.06,0.06,0.15132,0.22698,0.11,0.11,0.30264
1932065,Partner,HKD,1.55036,1.55036,0.156,0.156,0.234,1.172932,0.78,0.78,0.78
1934256,Partner,EUR,0.166,0.166,0,0,0.081235,0.121852,0,0,0.16247
1934838,Partner,AUD,0.15,0.27155,0.057,0.029,0.114,0.236093,0.086,0.057,0.171
1936240,Partner,TWD,4.52,4.52,0.565,0.28,1.13,1.41,0.565,0.28,1.13
1937933,Partner,EUR,0.166,0.166,0.034,0.034,0.08491,0.127365,0.059,0.059,0.16982
1938638,Partner,USD,0.12,0.12,0.01,0.01,0.04,0.02,0.05,0.05,0.13
1962434,Partner,EUR,0.116158,0.116158,0.016594,0.016594,0.016594,0.124455,0.041485,0.041485,0.041485
